age,year,seasonality,Annual_EIR,pmc_mode,pmc_coverage,rtss_coverage,cm_coverage,pmc_rtss_cov,name,mean_val,median_val,low_val,up_val,min_val,max_val,pmc_mode_fct,yint,yint_min
651,2,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,35.6777777777778,34.6666666666667,24.18,46.8866666666667,19.0666666666667,57.2,PMC-6,1.5,0
651,2,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,4097.02222222222,4106.26666666667,3680.90666666667,4469.05333333333,3458,4489.33333333333,PMC-7,110,0
651,2,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.0374897646674463,-0.0365068908072089,-0.0888343669644754,0.0132969694153131,-0.104323308270677,0.0316761988561373,PMC-7,1.5,0
651,2,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.17290913740302,-0.0871212121212122,-1.30772727272727,0.36043956043956,-2.2,0.55,PMC-7,1.5,0
651,2,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,34.9555555555556,34.6666666666667,22.4466666666667,50.2666666666667,12.1333333333333,62.4,PMC-7,1.5,0
658,2,season1,32,"RTS,S",0,0.8,0.6,0-0.8,clinical_cases,3030.93555555556,3001.26666666667,2645.84666666667,3348.10666666667,2610.4,3393.86666666667,"RTS,S",110,0
658,2,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_clinical_incidence,0.236938842426408,0.236368576156353,0.192510321402677,0.274550750849978,0.170424978317433,0.291588785046729,"RTS,S",1.5,0
658,2,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_severe_incidence,0.340046421923994,0.398989898989899,-0.164010989010989,0.692307692307692,-0.428571428571428,0.777777777777778,"RTS,S",1.5,0
658,2,season1,32,"RTS,S",0,0.8,0.6,0-0.8,severe_cases,18.46,19.0666666666667,10.3133333333333,26.1733333333333,6.93333333333333,32.9333333333333,"RTS,S",1.5,0
658,2,season1,32,3tp,0.8,0,0.6,0.8-0,clinical_cases,3951.71111111111,3966.73333333333,3509.91333333333,4350.75333333333,3426.8,4414.8,PMC-3,110,0
658,2,season1,32,3tp,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.00499143933368763,0.00213447621749924,-0.0500810155351122,0.0503714582920545,-0.0647832440331222,0.0853658536585364,PMC-3,1.5,0
658,2,season1,32,3tp,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.115228231113543,-0.0627450980392157,-0.861654135338345,0.366042780748663,-1.6,0.576923076923077,PMC-3,1.5,0
658,2,season1,32,3tp,0.8,0,0.6,0.8-0,severe_cases,31.9511111111111,30.3333333333333,18.98,45.4133333333333,12.1333333333333,64.1333333333333,PMC-3,1.5,0
658,2,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases,3034.60444444444,3029.86666666667,2599.82666666667,3362.66666666667,2556.66666666667,3458,"PMC-3+RTS,S",110,0
658,2,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_clinical_incidence,0.236218250862792,0.232646276857835,0.203826526211155,0.271869789868912,0.179856115107914,0.286530612244898,"PMC-3+RTS,S",1.5,0
658,2,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_severe_incidence,0.286693877110855,0.343137254901961,-0.200526315789474,0.64879679144385,-0.5,0.730769230769231,"PMC-3+RTS,S",1.5,0
658,2,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases,20.4244444444445,20.8,12.0466666666667,27.82,8.66666666666667,39.8666666666667,"PMC-3+RTS,S",1.5,0
658,2,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3979.70444444444,3989.26666666667,3565.03333333333,4437.50666666667,3452.8,4463.33333333333,PMC-4,110,0
658,2,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.00223795513899302,-0.0111541145777412,-0.0500177913192836,0.0567577655140187,-0.0575539568345322,0.0736887732986562,PMC-4,1.5,0
658,2,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.171151818892525,-0.0557275541795664,-1.01,0.323047619047619,-1.85714285714286,0.576923076923077,PMC-4,1.5,0
658,2,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,33.02,31.2,22.36,50.5266666666667,15.6,58.9333333333333,PMC-4,1.5,0
658,2,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3975.25555555556,4049.93333333333,3466.58,4443.57333333333,3388.66666666667,4576,PMC-5,110,0
658,2,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.000530985654250749,0.00450124768292665,-0.0561828534689657,0.0486748470337856,-0.0633219678519239,0.0598968663228876,PMC-5,1.5,0
658,2,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.243372773628256,-0.121323529411765,-1.08307692307692,0.363973063973064,-1.71428571428571,0.428571428571428,PMC-5,1.5,0
658,2,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,34.8111111111111,33.8,22.5333333333333,48.62,20.8,52,PMC-5,1.5,0
658,2,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3967.28222222222,3982.33333333333,3573.61333333333,4358.12,3440.66666666667,4452.93333333333,PMC-6,110,0
658,2,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.000890909730638166,0.00316110846879103,-0.0533605700296159,0.0415829308986031,-0.080422794117647,0.0719230769230769,PMC-6,1.5,0
658,2,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.149034319305399,-0.0753968253968255,-1.01,0.301666666666666,-1.85714285714286,0.5625,PMC-6,1.5,0
658,2,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,32.6444444444445,32.9333333333333,20.8,46.8866666666667,12.1333333333333,55.4666666666667,PMC-6,1.5,0
658,2,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,4104.50444444445,4118.4,3641.56,4532.92666666667,3504.8,4648.8,PMC-7,110,0
658,2,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.0337874908804989,-0.0255977644574472,-0.0906542851735264,0.0194378421446058,-0.0997601918465227,0.0342139454309224,PMC-7,1.5,0
658,2,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.31417684294863,-0.154761904761905,-1.60181818181818,0.285369318181818,-2,0.521739130434783,PMC-7,1.5,0
658,2,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,36.5155555555556,36.4,24.2666666666667,52,19.0666666666667,52,PMC-7,1.5,0
665,2,season1,32,"RTS,S",0,0.8,0.6,0-0.8,clinical_cases,3067.62444444444,3073.2,2736.76,3426.02,2655.46666666667,3529.06666666667,"RTS,S",110,0
665,2,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_clinical_incidence,0.225708441520158,0.228082872245356,0.189717293570198,0.257868536355498,0.166596372838465,0.283794162826421,"RTS,S",1.5,0
665,2,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_severe_incidence,0.275053346659821,0.294117647058824,-0.223611111111111,0.684265734265734,-0.5,0.764705882352941,"RTS,S",1.5,0
665,2,season1,32,"RTS,S",0,0.8,0.6,0-0.8,severe_cases,19.24,19.0666666666667,11.96,29.4666666666667,6.93333333333333,38.1333333333333,"RTS,S",1.5,0
665,2,season1,32,3tp,0.8,0,0.6,0.8-0,clinical_cases,3982.16,3955.46666666667,3564.86,4418.35333333333,3430.26666666667,4477.2,PMC-3,110,0
665,2,season1,32,3tp,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.00564730905002339,-0.0056714991273582,-0.0603581832935147,0.0471557853910795,-0.0681070925317051,0.0726335520149954,PMC-3,1.5,0
665,2,season1,32,3tp,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.116617209074808,-0.0801282051282052,-0.8375,0.475,-1.125,0.571428571428571,PMC-3,1.5,0
665,2,season1,32,3tp,0.8,0,0.6,0.8-0,severe_cases,29.9866666666667,29.4666666666667,15.6,41.6866666666667,12.1333333333333,46.8,PMC-3,1.5,0
665,2,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases,3062.88666666667,3048.06666666667,2729.65333333333,3396.29333333333,2709.2,3558.53333333333,"PMC-3+RTS,S",110,0
665,2,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_clinical_incidence,0.226896220668432,0.228849530483749,0.191926230588732,0.261473428767526,0.155472052606858,0.270778652668417,"PMC-3+RTS,S",1.5,0
665,2,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_severe_incidence,0.228098921598585,0.25,-0.171969696969697,0.610260869565217,-1,0.733333333333333,"PMC-3+RTS,S",1.5,0
665,2,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases,20.6266666666667,20.8,12.1333333333333,31.2,6.93333333333333,36.4,"PMC-3+RTS,S",1.5,0
665,2,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3977.48,3988.4,3538.16666666667,4422.77333333333,3490.93333333333,4459.86666666667,PMC-4,110,0
665,2,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.00418611795258545,-0.00171341568021954,-0.0432064399557021,0.0430220522701942,-0.0985048372911168,0.0979262672811061,PMC-4,1.5,0
665,2,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.24699763377193,-0.181985294117647,-1.09545454545455,0.358823529411764,-1.66666666666667,0.666666666666667,PMC-4,1.5,0
665,2,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,33.1644444444444,34.6666666666667,19.0666666666667,46.8,10.4,57.2,PMC-4,1.5,0
665,2,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3987.88,3944.2,3600.56666666667,4405.26666666667,3444.13333333333,4511.86666666667,PMC-5,110,0
665,2,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.00688239514706545,-0.00527830050989675,-0.0547272472765204,0.0343803280817978,-0.0836073273837483,0.0471521942110177,PMC-5,1.5,0
665,2,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.260431693598674,-0.157894736842105,-1.09405594405594,0.285628019323671,-1.6,0.470588235294118,PMC-5,1.5,0
665,2,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,34.1755555555556,32.9333333333333,18.8933333333333,48.7933333333333,15.6,58.9333333333333,PMC-5,1.5,0
665,2,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3989.75777777778,3957.2,3554.63333333333,4374.06666666667,3407.73333333333,4537.86666666667,PMC-6,110,0
665,2,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.00736596384772086,-0.00998878918441304,-0.0526318180052669,0.040437544537374,-0.0773966578715919,0.0529953917050693,PMC-6,1.5,0
665,2,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.308358991251541,-0.205263157894737,-1.37708333333333,0.2,-1.61538461538462,0.470588235294118,PMC-6,1.5,0
665,2,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,35.0133333333333,34.6666666666667,22.5333333333333,50.2666666666667,15.6,58.9333333333333,PMC-6,1.5,0
665,2,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,4118.92,4101.06666666667,3717.91333333333,4553.98666666667,3608.8,4631.46666666667,PMC-7,110,0
665,2,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.0402205672967321,-0.0402615260741809,-0.091235242788215,0.0125530441149263,-0.146437994722955,0.0322317421460628,PMC-7,1.5,0
665,2,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.414187665089132,-0.375,-1.55818181818182,0.217857142857143,-1.88888888888889,0.523809523809524,PMC-7,1.5,0
665,2,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,37.4688888888889,38.1333333333333,20.8,52,17.3333333333333,57.2,PMC-7,1.5,0
672,2,season1,32,"RTS,S",0,0.8,0.6,0-0.8,clinical_cases,3080.82666666667,3093.13333333333,2734.24666666667,3432.78,2619.06666666667,3534.26666666667,"RTS,S",110,0
672,2,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_clinical_incidence,0.223541398363827,0.224309838641949,0.184351257943016,0.261479811712228,0.172680412371134,0.271092077087794,"RTS,S",1.5,0
672,2,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_severe_incidence,0.247696521636184,0.3,-0.476666666666666,0.620595238095238,-1,0.8125,"RTS,S",1.5,0
672,2,season1,32,"RTS,S",0,0.8,0.6,0-0.8,severe_cases,20.4244444444444,19.9333333333333,10.3133333333333,29.4666666666667,5.2,38.1333333333333,"RTS,S",1.5,0
672,2,season1,32,3tp,0.8,0,0.6,0.8-0,clinical_cases,3984.67333333333,3989.26666666667,3452.19333333333,4353.09333333333,3393.86666666667,4440.8,PMC-3,110,0
672,2,season1,32,3tp,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.00439892749023521,-0.00516920439530844,-0.0488151145930271,0.0422672309266016,-0.0646812470916707,0.0502174772637408,PMC-3,1.5,0
672,2,season1,32,3tp,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.078732913296751,0.0217391304347826,-0.817142857142857,0.419517543859649,-1.55555555555556,0.68,PMC-3,1.5,0
672,2,season1,32,3tp,0.8,0,0.6,0.8-0,severe_cases,29.3222222222222,29.4666666666667,17.16,41.6866666666667,12.1333333333333,57.2,PMC-3,1.5,0
672,2,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases,3087.73111111111,3121.73333333333,2731.56,3441.36,2593.06666666667,3482.26666666667,"PMC-3+RTS,S",110,0
672,2,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_clinical_incidence,0.221687095862474,0.221387105534735,0.175923559790409,0.269102633791262,0.170920692798542,0.27846975088968,"PMC-3+RTS,S",1.5,0
672,2,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_severe_incidence,0.303759495080955,0.347826086956522,-0.227777777777778,0.650108695652174,-0.714285714285714,0.722222222222222,"PMC-3+RTS,S",1.5,0
672,2,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases,18.8933333333333,19.0666666666667,12.1333333333333,29.4666666666667,8.66666666666667,31.2,"PMC-3+RTS,S",1.5,0
672,2,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3988.42888888889,4026.53333333333,3542.93333333333,4369.82,3508.26666666667,4402.66666666667,PMC-4,110,0
672,2,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.00562693523133989,-0.00545078744802297,-0.0446830295074416,0.0449419158801483,-0.0691823899371069,0.0628930817610063,PMC-4,1.5,0
672,2,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.149308194752905,-0.0625,-0.788888888888889,0.369264069264069,-2,0.55,PMC-4,1.5,0
672,2,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,31.3155555555556,31.2,20.7133333333333,45.0666666666667,15.6,48.5333333333333,PMC-4,1.5,0
672,2,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,3991.31777777778,3994.46666666667,3580.63333333333,4368.78,3456.26666666667,4536.13333333333,PMC-5,110,0
672,2,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.00612869581483398,-0.00660117968274532,-0.0577714612766653,0.0376652286222117,-0.0637505816658912,0.051983584131327,PMC-5,1.5,0
672,2,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.179412985788036,-0.150375939849624,-0.783888888888889,0.319919786096257,-1.11111111111111,0.56,PMC-5,1.5,0
672,2,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,32.7311111111111,32.9333333333333,20.7133333333333,43.42,13.8666666666667,46.8,PMC-5,1.5,0
672,2,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,4027.89111111111,4031.73333333333,3521.00666666667,4429.01333333333,3440.66666666667,4532.66666666667,PMC-6,110,0
672,2,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.0153634732714456,-0.0174411294297526,-0.0587033206816853,0.0265846648555707,-0.0902837489251935,0.0419958419958419,PMC-6,1.5,0
672,2,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.175903514778397,-0.0791925465838509,-0.920833333333333,0.265217391304348,-1.66666666666667,0.6875,PMC-6,1.5,0
672,2,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,32.5288888888889,32.0666666666667,22.4466666666667,48.62,8.66666666666667,53.7333333333333,PMC-6,1.5,0
672,2,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,4118.05333333333,4133.13333333333,3689.74666666667,4505.10666666667,3523.86666666667,4525.73333333333,PMC-7,110,0
672,2,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.0382099490343519,-0.0424835374641877,-0.0796556310361763,0.00751094815002123,-0.0996613449443637,0.0149812734082397,PMC-7,1.5,0
672,2,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.294212092759222,-0.227272727272727,-0.965277777777778,0.334166666666667,-2.57142857142857,0.478260869565217,PMC-7,1.5,0
672,2,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,35.4177777777778,34.6666666666667,20.7133333333333,48.5333333333333,17.3333333333333,50.2666666666667,PMC-7,1.5,0
679,2,season1,32,"RTS,S",0,0.8,0.6,0-0.8,clinical_cases,3126.41333333333,3110.46666666667,2710.84666666667,3408.77333333333,2598.26666666667,3525.6,"RTS,S",110,0
679,2,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_clinical_incidence,0.218961396701928,0.220759220065745,0.17939694485887,0.254324007397382,0.161509114031369,0.284995425434584,"RTS,S",1.5,0
679,2,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_severe_incidence,0.31583748020427,0.345238095238095,-0.231730769230769,0.65,-0.5,0.722222222222222,"RTS,S",1.5,0
679,2,season1,32,"RTS,S",0,0.8,0.6,0-0.8,severe_cases,19.9911111111111,20.8,12.0466666666667,29.5533333333333,8.66666666666667,34.6666666666667,"RTS,S",1.5,0
679,2,season1,32,3tp,0.8,0,0.6,0.8-0,clinical_cases,4024.68444444444,4046.46666666667,3601.34666666667,4394.26,3345.33333333333,4459.86666666667,PMC-3,110,0
679,2,season1,32,3tp,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.0056355076028036,-0.00906015898925439,-0.0523456700145672,0.0429355456581752,-0.0762100926879508,0.0539215686274509,PMC-3,1.5,0
679,2,season1,32,3tp,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.0576176023269098,-0.0263157894736841,-0.671794871794872,0.414257294429708,-0.8,0.55,PMC-3,1.5,0
679,2,season1,32,3tp,0.8,0,0.6,0.8-0,severe_cases,30.5066666666667,29.4666666666667,22.4466666666667,41.6,15.6,45.0666666666667,PMC-3,1.5,0
679,2,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases,3122.97555555556,3118.26666666667,2735.89333333333,3430.61333333333,2632.93333333333,3494.4,"PMC-3+RTS,S",110,0
679,2,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_clinical_incidence,0.219763921665565,0.220406144558261,0.184627823416035,0.2594537521077,0.15938957185248,0.285144124168515,"PMC-3+RTS,S",1.5,0
679,2,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_severe_incidence,0.274221833224329,0.26969696969697,-0.288095238095238,0.639545454545455,-0.4,0.75,"PMC-3+RTS,S",1.5,0
679,2,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases,20.8288888888889,19.0666666666667,12.0466666666667,31.2,8.66666666666667,34.6666666666667,"PMC-3+RTS,S",1.5,0
679,2,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,4006.77333333333,4006.6,3502.54666666667,4399.54666666667,3371.33333333333,4449.46666666667,PMC-4,110,0
679,2,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.001084874855817,0.00359661061881089,-0.0430734897744175,0.0417037677747958,-0.0627897176569743,0.0698230511716882,PMC-4,1.5,0
679,2,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.0805574989072149,0,-0.7025,0.380933062880324,-1.41666666666667,0.62962962962963,PMC-4,1.5,0
679,2,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,31.3444444444444,30.3333333333333,18.98,46.8866666666667,17.3333333333333,55.4666666666667,PMC-4,1.5,0
679,2,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,4034.76666666667,4026.53333333333,3517.28,4435.94666666667,3463.2,4541.33333333333,PMC-5,110,0
679,2,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.00812819673794085,-0.00634391382837651,-0.0567437521040822,0.0364124577820773,-0.0640101738024588,0.0516100573445082,PMC-5,1.5,0
679,2,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.0881879918243635,-0.0458333333333334,-0.780769230769231,0.424145299145299,-1.21428571428571,0.55,PMC-5,1.5,0
679,2,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,31.4888888888889,31.2,19.0666666666667,45.24,15.6,53.7333333333333,PMC-5,1.5,0
679,2,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,4013.90888888889,3996.2,3542.41333333333,4454.14666666667,3437.2,4530.93333333333,PMC-6,110,0
679,2,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.00268261962920579,-0.00242141134857021,-0.0458360903393308,0.0394967650937746,-0.0636540330417881,0.0670840787119856,PMC-6,1.5,0
679,2,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.1138400119709,-0.0427272727272726,-0.741666666666666,0.362202380952381,-1.07692307692308,0.473684210526316,PMC-6,1.5,0
679,2,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,32.1244444444444,31.2,20.8,45.1533333333333,17.3333333333333,53.7333333333333,PMC-6,1.5,0
679,2,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,4095.31777777778,4158.26666666667,3570.58,4445.04666666667,3525.6,4548.26666666667,PMC-7,110,0
679,2,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.0234190116621183,-0.0219363317616241,-0.0668670493900765,0.0188991695743887,-0.0832535885167463,0.0443124714481498,PMC-7,1.5,0
679,2,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.132631422561869,-0.157894736842105,-0.668333333333333,0.368965517241379,-0.846153846153847,0.62962962962963,PMC-7,1.5,0
679,2,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,33.0488888888889,33.8,19.0666666666667,45.1533333333333,17.3333333333333,53.7333333333333,PMC-7,1.5,0
686,2,season1,32,"RTS,S",0,0.8,0.6,0-0.8,clinical_cases,3136.32222222222,3185,2829.58,3452.36666666667,2639.86666666667,3551.6,"RTS,S",110,0
686,2,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_clinical_incidence,0.2178865649071,0.217272240867747,0.187811835542122,0.250295069668444,0.176802780191138,0.271990740740741,"RTS,S",1.5,0
686,2,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_severe_incidence,0.264986481757077,0.320512820512821,-0.467628205128206,0.680782608695652,-0.666666666666667,0.76,"RTS,S",1.5,0
686,2,season1,32,"RTS,S",0,0.8,0.6,0-0.8,severe_cases,18.8933333333333,18.2,10.3133333333333,29.5533333333333,5.2,32.9333333333333,"RTS,S",1.5,0
686,2,season1,32,3tp,0.8,0,0.6,0.8-0,clinical_cases,4010.44222222222,4030.86666666667,3525.77333333333,4406.13333333333,3433.73333333333,4603.73333333333,PMC-3,110,0
686,2,season1,32,3tp,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.000170152407825523,0.00152350709011811,-0.0372612946367029,0.051872265729781,-0.0619752099160333,0.0614203454894433,PMC-3,1.5,0
686,2,season1,32,3tp,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.177984864984579,-0.108695652173913,-1.00555555555556,0.4,-1.25,0.8,PMC-3,1.5,0
686,2,season1,32,3tp,0.8,0,0.6,0.8-0,severe_cases,30.5644444444444,30.3333333333333,17.3333333333333,45.0666666666667,8.66666666666667,46.8,PMC-3,1.5,0
686,2,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases,3150.18888888889,3139.06666666667,2786.85333333333,3546.4,2665.86666666667,3636.53333333333,"PMC-3+RTS,S",110,0
686,2,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_clinical_incidence,0.214416887529557,0.217003911537745,0.179299584943996,0.263698497903195,0.131262939958592,0.267965895249696,"PMC-3+RTS,S",1.5,0
686,2,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_severe_incidence,0.211867078954608,0.275,-0.5,0.61991341991342,-0.75,0.736842105263158,"PMC-3+RTS,S",1.5,0
686,2,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases,20.6266666666667,19.9333333333333,10.3133333333333,31.3733333333333,8.66666666666667,38.1333333333333,"PMC-3+RTS,S",1.5,0
686,2,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,4029.91333333333,4092.4,3527.33333333333,4401.71333333333,3383.46666666667,4615.86666666667,PMC-4,110,0
686,2,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.00511609971454523,-0.00719821990764535,-0.0489512601397833,0.0353866195728676,-0.0850760456273765,0.059438896814075,PMC-4,1.5,0
686,2,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.263255273817631,-0.230263157894737,-0.836666666666667,0.32,-1.16666666666667,0.380952380952381,PMC-4,1.5,0
686,2,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,32.9044444444444,32.9333333333333,22.5333333333333,43.42,17.3333333333333,55.4666666666667,PMC-4,1.5,0
686,2,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,4012.40666666667,4006.6,3583.14666666667,4438.28666666667,3529.06666666667,4652.26666666667,PMC-5,110,0
686,2,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.000846337843123131,-0.000234959931762868,-0.0484281279843259,0.0420421580907027,-0.0660295395308428,0.0791304347826087,PMC-5,1.5,0
686,2,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.189254029088125,-0.112631578947368,-1.2,0.443402777777777,-1.83333333333333,0.68421052631579,PMC-5,1.5,0
686,2,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,31.0844444444445,31.2,15.5133333333333,48.7933333333333,6.93333333333333,58.9333333333333,PMC-5,1.5,0
686,2,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,4041.52666666667,4074.2,3628.47333333333,4516.98,3536,4589.86666666667,PMC-6,110,0
